"","lat","lng","name","chem"
"1070",41.19305,-75.419439,"US ARMY TOBYHANNA ARMY DEPOT","LEAD COMPOUNDS"
"1071",35.213344,-111.83071,"US ARMY NATIONAL GUARD CAMP NAVAJO RANGE","LEAD"
"1072",36.252072,-115.024837,"US DOD USAF NELLIS AFB TEST & TRAINGING RANGE","LEAD"
"1073",41.71577,-87.97863,"US DOE ARGONNE NATIONAL LABORATORY","LEAD"
"1074",37.736182,-92.127416,"US ARMY NATIONAL GUARD FORT LEONARD WOOD RANGES","COPPER"
"1075",36.252072,-115.024837,"US DOD USAF NELLIS AFB TEST & TRAINGING RANGE","ALUMINUM (FUME OR DUST)"
"1076",39.089167,-121.424444,"U.S. DOD, USAF, BEALE AFB","LEAD"
"1077",32.551,-88.605,"US NAVY NAVAL AIR STATION MERIDIAN","NAPHTHALENE"
"1078",18.43905,-65.99418,"US DOD USAF PUERTO RICO ANG","NAPHTHALENE"
"1079",39.089167,-121.424444,"U.S. DOD, USAF, BEALE AFB","LEAD"
"1080",39.4123,-87.4448,"FEDERAL CORRECTIONAL COMPLEX TERRE HAUTE","LEAD"
"1081",33.659439,-85.969439,"US ARMY - ANNISTON ARMY DEPOT","ETHYLENE GLYCOL"
"1082",37.736182,-92.127416,"US ARMY NATIONAL GUARD FORT LEONARD WOOD RANGES","LEAD"
"1083",32.177964,-110.881628,"U.S. DOD USAF DAVIS-MONTHAN AFB","LEAD"
"1084",33.659439,-85.969439,"US ARMY - ANNISTON ARMY DEPOT","POLYCYCLIC AROMATIC COMPOUNDS"
"1085",35.98293,-84.22346,"US DOE OAK RIDGE NATIONAL LABORATORY","NITRIC ACID"
"1086",33.659439,-85.969439,"US ARMY - ANNISTON ARMY DEPOT","METHYL ISOBUTYL KETONE"
"1087",33.659439,-85.969439,"US ARMY - ANNISTON ARMY DEPOT","DINITROTOLUENE (MIXED ISOMERS)"
"1088",31.206833,-89.202917,"US ARMY NATIONAL GUARD CAMP SHELBY RANGES","NITRATE COMPOUNDS"
"1089",31.206833,-89.202917,"US ARMY NATIONAL GUARD CAMP SHELBY RANGES","LEAD"
"1090",33.659439,-85.969439,"US ARMY - ANNISTON ARMY DEPOT","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)"
"1091",34.90784,-85.06199,"US ARMY NATIONAL GUARD CATOOSA RANGE(S)","LEAD"
"1092",32.727222,-114.707222,"US DOI BUREAU OF RECLAMATION YUMA AREA OFFICE DESALTING PL","CHLORINE"
"1093",48.99725,-104.57451,"US CBP RAYMOND PORT OF ENTRY BE# MT0050","LEAD"
"1094",31.206833,-89.202917,"US ARMY NATIONAL GUARD CAMP SHELBY RANGES","COPPER"
"1095",35.98293,-84.22346,"US DOE OAK RIDGE NATIONAL LABORATORY","NITRATE COMPOUNDS"
"1096",33.659439,-85.969439,"US ARMY - ANNISTON ARMY DEPOT","DIOXIN AND DIOXIN-LIKE COMPOUNDS"
"1097",39.42174,-118.710194,"US NAVAL AIR STATION FALLON BRAVO 17","LEAD"
"1098",33.659439,-85.969439,"US ARMY - ANNISTON ARMY DEPOT","LEAD COMPOUNDS"
"1099",31.206833,-89.202917,"US ARMY NATIONAL GUARD CAMP SHELBY RANGES","LEAD COMPOUNDS"
"1100",37.674306,-119.784778,"US NATL PARK SERVICE YOSEMITE NATL PARK","LEAD"
"1101",33.659439,-85.969439,"US ARMY - ANNISTON ARMY DEPOT","N-BUTYL ALCOHOL"
"1102",39.42174,-118.710194,"US NAVAL AIR STATION FALLON BRAVO 17","ALUMINUM (FUME OR DUST)"
"1103",37.903266,-85.953442,"US ARMY GARRISON FORT KNOX","COPPER"
"1104",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT MAIN BASE","DINITROTOLUENE (MIXED ISOMERS)"
"1105",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT MAIN BASE","LEAD"
"1106",37.903266,-85.953442,"US ARMY GARRISON FORT KNOX","LEAD COMPOUNDS"
"1107",64.67145,-147.0492,"US DOD USAF EIELSON AFB AK","DIOXIN AND DIOXIN-LIKE COMPOUNDS"
"1108",42.94455,-87.88547,"US DOD USAF GEN MITCHELL ANG","NAPHTHALENE"
"1109",38.80559,-76.87986,"US DOD USAF JOINT BASE ANDREWS","ETHYLBENZENE"
"1110",37.903266,-85.953442,"US ARMY GARRISON FORT KNOX","LEAD COMPOUNDS"
"1111",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT MAIN BASE","DIBUTYL PHTHALATE"
"1112",43.865656,-89.648867,"FCI OXFORD","LEAD"
"1113",39.438932,-79.681159,"US ARMY NATIONAL GUARD CAMP DAWSON","LEAD"
"1114",39.438932,-79.681159,"US ARMY NATIONAL GUARD CAMP DAWSON","LEAD COMPOUNDS"
"1115",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT MAIN BASE","PROPYLENE"
"1116",64.67145,-147.0492,"US DOD USAF EIELSON AFB AK","LEAD COMPOUNDS"
"1117",64.67145,-147.0492,"US DOD USAF EIELSON AFB AK","BARIUM COMPOUNDS"
"1118",48.998234,-115.056918,"US CBP ROOSVILLE PORT OF ENTRY #MT0008","LEAD"
"1119",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT MAIN BASE","LEAD COMPOUNDS"
"1120",32.845556,-106.0825,"US DOD USAF HOLLOMAN AFB RANGE","LEAD"
"1121",64.67145,-147.0492,"US DOD USAF EIELSON AFB AK","ALUMINUM (FUME OR DUST)"
"1122",37.903266,-85.953442,"US ARMY GARRISON FORT KNOX","NITROGLYCERIN"
"1123",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT MAIN BASE","NITROGLYCERIN"
"1124",37.903266,-85.953442,"US ARMY GARRISON FORT KNOX","COPPER"
"1125",42.94455,-87.88547,"US DOD USAF GEN MITCHELL ANG","XYLENE (MIXED ISOMERS)"
"1126",38.80559,-76.87986,"US DOD USAF JOINT BASE ANDREWS","NAPHTHALENE"
"1127",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT MAIN BASE","NAPHTHALENE"
"1128",38.567832,-118.590936,"US ARMY HAWTHORNE ARMY DEPOT MAIN BASE","MERCURY"
"1129",37.903266,-85.953442,"US ARMY GARRISON FORT KNOX","LEAD"
"1130",35.9844,-84.2613,"NNSA Y-12 NATIONAL SECURITY COMPLEX","COPPER"
"1131",39.74001,-104.99231,"US DEPARTMENT OF THE TREASURY US MINT DENVER","COPPER"
"1132",39.74001,-104.99231,"US DEPARTMENT OF THE TREASURY US MINT DENVER","LEAD"
"1133",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","NITRATE COMPOUNDS"
"1134",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","MERCURY COMPOUNDS"
"1135",27.659512,-81.265329,"DOD USAF AVON PARK AIR FORCE RANGE","LEAD"
"1136",39.003914,-77.099119,"US PUBLIC HEALTH SERVICE NATIONAL INSTITUTES OF HEALTH","POLYCHLORINATED BIPHENYLS"
"1137",40.526461,-112.410368,"U.S. ARMY TOOELE ARMY DEPOT","LEAD COMPOUNDS"
"1138",39.74001,-104.99231,"US DEPARTMENT OF THE TREASURY US MINT DENVER","MANGANESE"
"1139",40.526461,-112.410368,"U.S. ARMY TOOELE ARMY DEPOT","DIOXIN AND DIOXIN-LIKE COMPOUNDS"
"1140",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY)"
"1141",32.348075,-108.746111,"US CBP LORDSBURG BORDER PATROL STATION #NM0153","LEAD"
"1142",41.54471,-83.02187,"US ARMY NATIONAL GUARD CAMP PERRY RANGES","LEAD"
"1143",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","SODIUM NITRITE"
"1144",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","NITRIC ACID"
"1145",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","AMMONIA"
"1146",39.003914,-77.099119,"US PUBLIC HEALTH SERVICE NATIONAL INSTITUTES OF HEALTH","MERCURY"
"1147",38.867622,-89.414098,"FCI GREENVILLE","LEAD COMPOUNDS"
"1148",40.526461,-112.410368,"U.S. ARMY TOOELE ARMY DEPOT","2,4-DINITROTOLUENE"
"1149",40.526461,-112.410368,"U.S. ARMY TOOELE ARMY DEPOT","DIBUTYL PHTHALATE"
"1150",30.35202,-89.64159,"US NAVY - NAVAL SPECIAL WARFARE SMALL ARMS RANGE","LEAD"
"1151",29.35012,-100.91768,"US CBP DEL RIO BORDER PATROL SECTOR TRAINING FACILITY TX1156","LEAD"
"1152",40.526461,-112.410368,"U.S. ARMY TOOELE ARMY DEPOT","NITROGLYCERIN"
"1153",39.316027,-77.782355,"US CBP ADVANCED TRAINING CENTER # WV0002","LEAD"
"1154",35.9844,-84.2613,"NNSA Y-12 NATIONAL SECURITY COMPLEX","NICKEL"
"1155",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","LEAD COMPOUNDS"
"1156",38.87915,-78.17528,"US CBP CANINE TRAINING FACILITY FIRING RANGE #VA0040","LEAD"
"1157",40.526461,-112.410368,"U.S. ARMY TOOELE ARMY DEPOT","LEAD"
"1158",30.35202,-89.64159,"US NAVY - NAVAL SPECIAL WARFARE SMALL ARMS RANGE","LEAD"
"1159",35.9844,-84.2613,"NNSA Y-12 NATIONAL SECURITY COMPLEX","LEAD COMPOUNDS"
"1160",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","NICKEL COMPOUNDS"
"1161",35.9844,-84.2613,"NNSA Y-12 NATIONAL SECURITY COMPLEX","CHROMIUM"
"1162",38.6949,-90.72416,"WELDON SPRING USARC/LTA","PROPYLENE"
"1163",35.9844,-84.2613,"NNSA Y-12 NATIONAL SECURITY COMPLEX","MERCURY"
"1164",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","NAPHTHALENE"
"1165",39.74001,-104.99231,"US DEPARTMENT OF THE TREASURY US MINT DENVER","NICKEL"
"1166",35.9844,-84.2613,"NNSA Y-12 NATIONAL SECURITY COMPLEX","METHANOL"
"1167",33.291667,-81.641111,"US DOE SAVANNAH RIVER OPS","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)"
"1168",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","MANGANESE COMPOUNDS"
"1169",39.722215,-104.77239,"U.S. DOD USAF BUCKLEY AFB CO","NAPHTHALENE"
"1170",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","HYDROGEN FLUORIDE"
"1171",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","ZINC COMPOUNDS"
"1172",32.619983,-83.582075,"US DOD USAF ROBINS AFB","SODIUM NITRITE"
"1173",39.722215,-104.77239,"U.S. DOD USAF BUCKLEY AFB CO","ETHYLBENZENE"
"1174",27.704833,-97.285639,"US NAVY NAVAL AIR STATION CORPUS CHRISTI","N-METHYL-2-PYRROLIDONE"
"1175",32.619983,-83.582075,"US DOD USAF ROBINS AFB","PHENOL"
"1176",35.6737,-95.2055,"US ARMY NATIONAL GUARD CAMP GRUBER RANGE","LEAD"
"1177",32.619983,-83.582075,"US DOD USAF ROBINS AFB","BROMOCHLORODIFLUOROMETHANE"
"1178",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","VANADIUM COMPOUNDS"
"1179",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","AMMONIA"
"1180",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","COPPER COMPOUNDS"
"1181",43.271488,-71.126853,"US ARMY NATIONAL GUARD STRAFFORD TRAINING SITE RANGE","LEAD"
"1182",27.704833,-97.285639,"US NAVY NAVAL AIR STATION CORPUS CHRISTI","NITRATE COMPOUNDS"
"1183",37.051067,-77.946196,"US ARMY NATIONAL GUARD FORT PICKETT (RANGES)","LEAD COMPOUNDS"
"1184",32.619983,-83.582075,"US DOD USAF ROBINS AFB","ETHYLENE GLYCOL"
"1185",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","LEAD COMPOUNDS"
"1186",27.704833,-97.285639,"US NAVY NAVAL AIR STATION CORPUS CHRISTI","NAPHTHALENE"
"1187",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","HYDROCHLORIC ACID (1995 AND AFTER ACID AEROSOLS ONLY)"
"1188",33.799989,-95.533912,"US ARMY NATIONAL GUARD CAMP MAXEY RANGES","LEAD"
"1189",31.82274,-106.69211,"US CBP SANTA TERESA BORDER PATROL STATION #NM0023","LEAD"
"1190",32.619983,-83.582075,"US DOD USAF ROBINS AFB","NITRIC ACID"
"1191",29.677556,-98.627722,"CAMP STANLEY","LEAD"
"1192",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","POLYCYCLIC AROMATIC COMPOUNDS"
"1193",32.619983,-83.582075,"US DOD USAF ROBINS AFB","XYLENE (MIXED ISOMERS)"
"1194",41.152742,-104.862334,"US DOD USAF FE WARREN AFB (PART)","LEAD"
"1195",37.051067,-77.946196,"US ARMY NATIONAL GUARD FORT PICKETT (RANGES)","NITROGLYCERIN"
"1196",27.704833,-97.285639,"US NAVY NAVAL AIR STATION CORPUS CHRISTI","LEAD"
"1197",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","ARSENIC COMPOUNDS"
"1198",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","NITRATE COMPOUNDS"
"1199",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","NAPHTHALENE"
"1200",32.619983,-83.582075,"US DOD USAF ROBINS AFB","BENZENE"
"1201",32.911019,-80.052695,"US DOD USAF JOINT BASE CHARLESTON AIR RANGES","LEAD"
"1202",41.649138,-70.520221,"US COAST GUARD BASE CAPE COD","LEAD"
"1203",32.619983,-83.582075,"US DOD USAF ROBINS AFB","NAPHTHALENE"
"1204",31.37654,-109.92597,"US CBP BRIAN A TERRY (NACO) BORDER PATROL STN #AZ0040","LEAD"
"1205",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","MERCURY COMPOUNDS"
"1206",38.73956,-77.82534,"US DOD, WARRENTON TRAINING CENTER STATION B","LEAD"
"1207",48.998248,-111.960232,"US CBP SWEETGRASS PORT OF ENTRY #MT0025","LEAD"
"1208",32.483965,-106.613895,"NASA JOHNSON SPACE CENTER WHITE SANDS TEST FACILITY","LEAD"
"1209",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","CHROMIUM COMPOUNDS(EXCEPT CHROMITE ORE MINED IN THE TRANSVAAL REGION)"
"1210",32.619983,-83.582075,"US DOD USAF ROBINS AFB","NITRATE COMPOUNDS"
"1211",32.619983,-83.582075,"US DOD USAF ROBINS AFB","DICHLOROMETHANE"
"1212",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","DIOXIN AND DIOXIN-LIKE COMPOUNDS"
"1213",32.619983,-83.582075,"US DOD USAF ROBINS AFB","TOLUENE"
"1214",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","BARIUM COMPOUNDS"
"1215",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","NICKEL COMPOUNDS"
"1216",37.051067,-77.946196,"US ARMY NATIONAL GUARD FORT PICKETT (RANGES)","LEAD"
"1217",38.9168,-80.78222,"FEDERAL CORRECTIONAL INSTITUTION - GILMER","LEAD COMPOUNDS"
"1218",41.152742,-104.862334,"US DOD USAF FE WARREN AFB (PART)","LEAD"
"1219",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","BENZO(G,H,I)PERYLENE"
"1220",30.373187,-104.01522,"US CBP MARFA BORDER PATROL SM ARMS RANGE #TX13811","LEAD"
"1221",32.619983,-83.582075,"US DOD USAF ROBINS AFB","TETRACHLOROETHYLENE"
"1222",27.704833,-97.285639,"US NAVY NAVAL AIR STATION CORPUS CHRISTI","ETHYLBENZENE"
"1223",35.898367,-84.518681,"US TVA KINGSTON FOSSIL PLANT","SULFURIC ACID (1994 AND AFTER ACID AEROSOLS ONLY)"
"1224",37.051067,-77.946196,"US ARMY NATIONAL GUARD FORT PICKETT (RANGES)","COPPER"
"1225",37.051067,-77.946196,"US ARMY NATIONAL GUARD FORT PICKETT (RANGES)","LEAD"
"1226",39.95396,-75.14789,"US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA","SILVER"
"1227",34.82241,-92.27735,"US ARMY NATIONAL GUARD CAMP ROBINSON RANGES","COPPER"
"1228",34.767678,-87.650058,"US TVA MUSCLE SHOALS","COPPER"
"1229",34.767678,-87.650058,"US TVA MUSCLE SHOALS","CHROMIUM"
"1230",37.284722,-76.6075,"U.S NAVY CHEATHAM ANNEX BASE","LEAD"
"1231",44.477528,-72.935099,"US ARMY NATIONAL GUARD ETHAN ALLEN FIRING RANGE","LEAD"
"1232",39.95396,-75.14789,"US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA","LEAD"
"1233",34.767678,-87.650058,"US TVA MUSCLE SHOALS","LEAD"
"1234",34.82241,-92.27735,"US ARMY NATIONAL GUARD CAMP ROBINSON RANGES","LEAD"
"1235",38.89357,-76.98549,"US DEPARTMENT OF THE TREASURY-BUREAU OF ENGRAVING & PRINTING","NICKEL COMPOUNDS"
"1236",44.477528,-72.935099,"US ARMY NATIONAL GUARD ETHAN ALLEN FIRING RANGE","COPPER"
"1237",38.85393,-77.006704,"JOINT BASE ANACOSTIA BOLLING","LEAD"
"1238",34.767678,-87.650058,"US TVA MUSCLE SHOALS","NICKEL"
"1239",33.973487,-84.53804,"US DOD USAFR DOBBINS ARB","NAPHTHALENE"
"1240",37.255,-87.202,"US ARMY NATIONAL GUARD WENDELL FORD TRAINING CENTER RANGES","LEAD"
"1241",35.867781,-88.696111,"US ARMY MILAN ARMY AMMUNITION PLANT","LEAD COMPOUNDS"
"1242",39.95396,-75.14789,"US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA","NICKEL"
"1243",39.95396,-75.14789,"US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA","COPPER"
"1244",37.284722,-76.6075,"U.S NAVY CHEATHAM ANNEX BASE","LEAD"
"1245",38.89357,-76.98549,"US DEPARTMENT OF THE TREASURY-BUREAU OF ENGRAVING & PRINTING","LEAD"
"1246",46.272461,-111.604331,"US ARMY NATIONAL GUARD LIMESTONE HILLS RANGES","LEAD"
"1247",40.771182,-80.704338,"FEDERAL CORRECTIONAL INSTITUTION-ELKTON","LEAD"
"1248",33.973487,-84.53804,"US DOD USAFR DOBBINS ARB","BENZENE"
"1249",38.938783,-77.16516,"BUSH CENTER FOR INTELLIGENCE (CIA)","1,2,4-TRIMETHYLBENZENE"
"1250",39.95396,-75.14789,"US DEPARTMENT OF THE TREASURY US MINT AT PHILADELPHIA","MANGANESE"
